"ano","sequencial_candidato","nome","uf","partido","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos/comites","recursos_de_pessoas_fisicas","recursos_de_pessoas_juridicas","recursos_proprios","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","cargo","sexo","grau","estado_civil","ocupacao","votos"
2006,10021,"ANTONIO CARLOS DA SILVA FIGUEIREDO","PR","PPS",22,22,6802,309.181818181818,NA,4180,500,2122,19,18,6751.09,375.060555555556,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MILITAR REFORMADO",9333
2006,10021,"CELIO CELSO BECKMANN","MT","PDT",4,4,2176.29,544.0725,2176.29,NA,NA,NA,4,4,2176.29,544.0725,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",421
2006,10021,"ISAEL CORTAZ TEIXEIRA","RJ","PL",5,5,9760.71,1952.142,NA,9760.71,NA,NA,5,5,9760.71,1952.142,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",13596
2006,10021,"JOSÉ DAMIÃO FERREIRA ALVES","AL","PAN",2,2,1311.2,655.6,1311.2,NA,NA,NA,2,2,1311.2,655.6,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SEPARADO(A) JUDICIALMENTE","ARTESÃO",291
2006,10021,"JOSÉ GARCIA DE FREITAS","MS","PDT",27,27,48088.42,1781.05259259259,11100,30420,1350,5218.42,28,25,46763.16,1870.5264,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",14943
2006,10021,"JOSE RAIMUNDO BARROZO BESTENE","AC","PP",18,17,118200,6952.94117647059,15000,12500,9000,86700,146,129,108453.69,840.726279069767,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","DEPUTADO",7599
2006,10021,"MARCOS VILLELA DE SANT'ANNA","MG","PPS",116,108,1433037.96,13268.87,5134.42,117532.48,1061525.43,290845.63,2237,2135,1238165.79,579.937138173302,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",26326
2006,10022,"DAGOBERTO NOGUEIRA FILHO","MS","PDT",71,68,NA,NA,16100,70000,507935.67,370000,792,781,982535.47,1258.04797695262,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PRODUTOR AGROPECUÁRIO",97803
2006,10022,"EDUARDO CUNHA MONTEIRO","MT","PDT",4,4,2176.29,544.0725,2176.29,NA,NA,NA,4,4,2176.29,544.0725,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",593
2006,10022,"JOÃO NUNES RAMIS","RS","PT",25,25,NA,NA,862,13960,95877.42,1200,546,485,95047.31,195.973835051546,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",15014
2006,10022,"JOÃO TOTA SOARES DE FIGUEIREDO","AC","PP",13,12,61050,5087.5,5000,21200,13000,22850,27,27,61951.79,2294.51074074074,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",9286
2006,10022,"LILIAM SA DE PAULA","RJ","PL",70,68,151392.77,2226.36426470588,90176.63,51216.14,500,11600,112,76,132556.6,1744.16578947368,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","VEREADOR",31870
2006,10022,"MARCO ANTÔNIO NASIASENO OLIVEIRA","MG","PPS",5,5,5182,1036.4,5182,NA,NA,NA,5,5,5182,1036.4,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA",1852
2006,10022,"TERCILIO LUIZ TURINI","PR","PPS",8,4,28000,7000,NA,NA,20000,19000,63,60,38450,640.833333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",26459
2006,10023,"ANTONIA LUCILÉIA CRUZ RAMOS CÂMARA","AC","PP",28,27,289490,10721.8518518519,6500,65400,237290,300,227,184,220429.69,1197.98744565217,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",10177
2006,10023,"JAIR POLETTO LOPES","RS","PT",8,7,23525,3360.71428571429,2850,NA,NA,21300,57,53,24044.26,453.665283018868,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",3666
2006,10023,"MIRIAM CALAZANS DOS SANTOS","MT","PDT",4,4,2176.29,544.0725,2176.29,NA,NA,NA,4,4,2176.29,544.0725,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",670
2006,10023,"REINALDO PEREIRA PINTO","RJ","PL",26,24,61213.19,2550.54958333333,7700,30790,NA,27823.19,35,29,55684.64,1920.16,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",9229
2006,10024,"ADELCIMAR MENEZES","RJ","PL",4,4,3723.43,930.8575,723.43,3000,NA,NA,4,4,3723.43,930.8575,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","OUTROS",1017
2006,10024,"EVANDRO COSTA MILHOMEN","AP","PC do B",35,30,33509,1116.96666666667,NA,24140,16400,NA,27,27,39948.57,1479.57666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SOCIÓLOGO",10464
2006,10024,"GENALDO GAMA DOS SANTOS","AL","PRTB",2,2,4816,2408,NA,NA,4816,NA,2,2,4816,2408,"DEPUTADO FEDERAL","MASCULINO","LÊ E ESCREVE","SOLTEIRO(A)","SERVIDOR PÚBLICO MUNICIPAL",3114
2006,10024,"GERALDO THADEU PEDREIRA DOS SANTOS","MG","PPS",34,31,535587.49,17277.0158064516,NA,22500,584153.71,NA,693,653,592292.18,907.032434915773,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",94984
2006,10024,"GLADSON DE LIMA CAMELI","AC","PP",22,21,333050,15859.5238095238,NA,15500,367500,50,471,383,348029.33,908.692767624021,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ENGENHEIRO",18886
2006,10024,"JOÃO DO CARMO BATISTA DORNELES","MS","PDT",3,3,16800,5600,9300,NA,7500,NA,7,7,16782.82,2397.54571428571,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","AGRICULTOR",3566
2006,10024,"MARIA DO ROSÁRIO NUNES","RS","PT",99,94,195047.83,2074.97691489362,1500,94097.83,17000,90600,190,136,169580.34,1246.91426470588,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO",110081
2006,10025,"ANDRÉ LUIZ NASCIMENTO VILELA","MG","PPS",34,33,86457,2619.90909090909,12807,540,117140,5970,236,196,128209.35,654.129336734694,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR",26976
2006,10025,"EDSON MARCELINO PINTO","RJ","PL",2,2,613.43,306.715,613.43,NA,NA,NA,2,2,613.43,306.715,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",244
2006,10025,"GERMANO CRUZ PALHANO FREIRE","AL","PRTB",3,3,5016,1672,NA,NA,4816,200,5,5,5016,1003.2,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL",174
2006,10025,"IOLE CARRETTA KUNZE","RS","PT",8,8,5325,665.625,NA,2325,3000,NA,16,15,2302.6,153.506666666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO FEDERAL",1546
2006,10025,"PAULO MENEZES DE CARVALHO","PR","PPS",2,2,500,250,NA,500,NA,NA,2,2,498.1,249.05,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",1432
2006,10025,"ROBERTO BARROS JUNIOR","AC","PP",4,4,9950,2487.5,NA,NA,NA,9500,9,9,9949.96,1105.55111111111,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ODONTÓLOGO",8307
2006,10026,"EVERALDO EUFRASIO FRANCISCO","RJ","PL",3,3,477,159,NA,NA,477,NA,3,3,477,159,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",1378
2006,10026,"HALLEY LINO DE SOUZA","RS","PT",28,28,33106.89,1182.38892857143,100,19981.69,12600.2,425,62,62,28106.89,453.336935483871,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",9880
2006,10026,"JONAS VELASQUES FELICIO","AC","PP",17,13,14743,1134.07692307692,10020,5275,150,1598,40,31,16548.93,533.836451612903,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","OUTROS",2280
2006,10027,"ALDEMAR BENVINDO MASCARENHAS","PR","PPS",7,7,27164.45,3880.63571428571,812,1202.45,22774.2,2375.8,52,49,27119,553.448979591837,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",2443
2006,10027,"JOSÉ MARIA NUNES","MG","PPS",8,8,11587.01,1448.37625,9207,500.01,NA,1880,18,16,11246.34,702.89625,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","MÉDICO",14439
2006,10027,"PAULO RICARDO OPPA RIBEIRO","RS","PT",16,16,13074.3,817.14375,NA,6400,3007.3,3667,43,40,7858.33,196.45825,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ARQUITETO",2394
2006,10028,"DANIEL PAULO FONTANA","RS","PT",28,27,36680,1358.51851851852,NA,21410,3000,12570,34,32,26527,828.96875,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",16258
2006,10028,"JORGE CARONE FILHO","MG","PPS",2,2,32307,16153.5,2307,NA,30000,NA,12,11,30155.74,2741.43090909091,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",1949
2006,10028,"LEOPOLDO GUIMARÃES DA CUNHA NETO","PR","PPS",11,11,37968.65,3451.69545454545,NA,8438.65,29220,310,38,37,34468.64,931.584864864865,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",32073
2006,10029,"ILZA CONCEIÇÃO OLIVEIRA","SE","PSDC",1,1,150,150,NA,150,NA,NA,1,1,150,150,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","VIÚVO(A)","TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)",719
2006,10029,"IVAN ARCHANJO SACRAMENTO","RJ","PL",3,3,723.43,241.143333333333,723.43,NA,NA,NA,3,3,723.43,241.143333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","MILITAR REFORMADO",679
2006,10029,"JOÃO PEDRO FAGUNDES","RS","PT",32,32,35523.9,1110.121875,2970,14259.9,11000,7294,38,38,35432.48,932.433684210526,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","VEREADOR",9544
2006,10029,"NESTOR RAMOS CUSTÓDIO","MG","PPS",5,4,9002,2250.5,4002,NA,10000,NA,17,17,14002,823.647058823529,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS",2122
2006,10029,"REGINALDO DOS SANTOS COSTA","AL","PRB",17,17,12500.1,735.3,1400,10796,NA,304.1,34,24,10168.1,423.670833333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS",13615
2006,10029,"VALDIR ROSSI","PR","PPS",4,4,12800,3200,NA,NA,12500,300,12,12,12762.5,1063.54166666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",719
2006,10030,"ANA RITA LOPES HEITOR","RJ","PL",7,7,13593.43,1941.91857142857,1023.43,12570,NA,NA,7,7,13593.43,1941.91857142857,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",924
2006,10030,"DANIEL FALAVINHA IENSEN","PR","PPS",2,2,15000,7500,NA,15000,NA,NA,173,135,14651.73,108.531333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA",8012
2006,10030,"JOÃO ANTONIO RODRIGUES BRONZEADO","AC","PT",45,43,128478.9,2987.88139534884,48607.96,15260,26000,38110.94,124,94,107621.16,1144.90595744681,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","DEPUTADO",13212
2006,10030,"VALÉRIO DIAS DE OLIVEIRA","MG","PPS",5,5,7649,1529.8,2807,NA,NA,4842,11,11,7649,695.363636363636,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",13766
2006,10031,"CARLOS ALBERTO DE CARVALHO","RJ","PL",4,4,427.18,106.795,350,NA,NA,77.18,4,4,427.18,106.795,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","SEPARADO(A) JUDICIALMENTE","CARPINTEIRO, MARCENEIRO E ASSEMELHADOS",563
2006,10031,"CLAUDIONEI NUNES NASCIMENTO","MG","PPS",13,13,99802,7677.07692307692,17687,NA,70000,3915,94,91,99274.94,1090.93340659341,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",7304
2006,10031,"FLÁVIO MARCELO GONÇALVES VICENTE","PR","PPS",31,30,NA,NA,NA,28000,2949,6477.18,75,74,43524.62,588.170540540541,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","PROFESSOR DE ENSINO SUPERIOR",8972
2006,10031,"NILSON MOURA LEITE MOURÃO","AC","PT",62,57,163141.39,2862.12964912281,73419.07,33300,56012.32,9910,217,144,153046.59,1062.82354166667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",15111
2006,10032,"ANTÔNIO GARCIA SOBRINHO","MG","PPS",3,3,4002,1334,4002,NA,NA,NA,3,3,4002,1334,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","VIGILANTE",454
2006,10032,"HENRIQUE AFONSO SOARES LIMA","AC","PT",50,43,222248.99,5168.5811627907,60975.96,23250,76710,69813.03,189,163,211877.76,1299.86355828221,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",14785
2006,10032,"JUAN VICENTE GAMARRA","PR","PPS",6,6,1098.17,183.028333333333,NA,NA,NA,1098.17,19,18,1094.22,60.79,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","OUTROS",404
2006,10032,"JUSTINO CORDEIRO","RJ","PL",2,2,780.43,390.215,780.43,NA,NA,NA,2,2,780.43,390.215,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",389
2006,10033,"AIRTON BERNARDO ROVEDA","PR","PPS",12,11,82000,7454.54545454545,NA,9000,78000,5000,54,54,92000,1703.7037037037,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",55871
2006,10033,"FERNANDO MELO DA COSTA","AC","PT",91,77,227657.96,2956.59688311688,25000,99050,88507.96,39100,149,132,160305.73,1214.43734848485,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","DEPUTADO",18385
2006,10033,"JOSE LUIZ VIEIRA DA MOTTA","RJ","PL",2,2,613.43,306.715,613.43,NA,NA,NA,2,2,613.43,306.715,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA",1817
2006,10033,"JOSÉ ROBERTO MENDES DO AMARAL","AL","PT",22,21,57000,2714.28571428571,NA,27100,20000,10900,80,67,56150.01,838.059850746269,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","BANCÁRIO E ECONOMIÁRIO",8945
2006,10033,"ROGÉRIO SIMONETTI MARINHO","RN","PSB",65,61,NA,NA,NA,48400,94886.5,14500,64,62,250614.76,4042.1735483871,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",130063
2006,10034,"EDILBERTO AFONSO DE MORAIS JÚNIOR","AC","PL",22,20,295779.5,14788.975,NA,NA,195240,130189.5,250,192,269496.86,1403.62947916667,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","DEPUTADO",13801
2006,10034,"GINO CÉSAR MENESES PAIVA","AL","PT",16,16,21536.5,1346.03125,NA,16436.5,NA,5100,36,27,19059.75,705.916666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ARQUITETO",8380
2006,10034,"JOACY PASCOAL DO NASCIMENTO","RN","PSB",15,15,88015.43,5867.69533333333,NA,NA,NA,88015.43,34,33,88000.26,2666.67454545455,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","ADMINISTRADOR",52238
2006,10034,"LEONEL MAURO DOS SANTOS","RJ","PL",4,4,909.09,227.2725,446.43,462.66,NA,NA,4,4,909.09,227.2725,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",448
2006,10034,"RUBEN DE SOUSA","MG","PPS",5,5,9902,1980.4,3902,NA,6000,NA,8,8,9902,1237.75,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","AGENTE DE VIAGEM",1705
2006,10035,"MARCELO HENRIQUE DORNELES","MG","PPS",3,3,4507,1502.33333333333,2307,NA,NA,1200,4,4,4497,1124.25,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",694
2006,10035,"NAZARÉ FERNANDES DA SILVA","AC","PRTB",3,3,2210.31,736.77,NA,NA,1000,1210.31,3,3,2210.31,736.77,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL",148
2006,10035,"VANDERLEY MARTINS DE BRITO","RJ","PL",13,12,67136.43,5594.7025,10746.43,17400,43980,NA,54,48,63321.44,1319.19666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO FEDERAL",11029
2006,10036,"PEDRO SANTOS DE OLIVEIRA","RJ","PL",3,3,668.43,222.81,668.43,NA,NA,NA,3,3,668.43,222.81,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",483
2006,10036,"SANDRA MARIA DA ESCÓSSIA ROSADO","RN","PSB",25,24,175589.86,7316.24416666667,NA,34550,45339.86,70900,81,80,174987.5,2187.34375,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",69277
2006,10037,"ALUISIO MACHADO CUNHA","RN","PSB",23,20,47248.38,2362.419,NA,18950,4179,32119.38,43,40,52131.23,1303.28075,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR",44135
2006,10037,"EMANUEL PAULO DA SILVA","AL","PT",6,6,27375.8,4562.63333333333,NA,5000,NA,22375.8,32,27,27412.33,1015.27148148148,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",17480
2006,10037,"IVETE MARIA NASCIMENTO EGAS","AM","PSTU",2,2,206,103,206,NA,NA,NA,2,2,206,103,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL",533
2006,10037,"MARIO OLIVEIRA DOS SANTOS","RJ","PL",9,9,69610,7734.44444444444,NA,200,NA,19300,21,21,69577.44,3313.21142857143,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",1202
2006,10038,"DIRCE PORTO DA SILVA","RJ","PL",3,3,890.43,296.81,890.43,NA,NA,NA,3,3,890.43,296.81,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",346
2006,10038,"FRANCISCO GONÇALVES FILHO","MG","PPS",21,20,251333.26,12566.663,NA,19758.5,191000,38300,141,134,254131.82,1896.50611940299,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","DEPUTADO",62772
2006,10038,"JOÃO MARCELO SILVA LIMA","AM","PSTU",3,3,120.56,40.1866666666667,106,NA,NA,14.56,5,5,120.56,24.112,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",125
2006,10038,"SERGIO DE OLIVEIRA CUNHA","AC","PMN",17,14,57220,4087.14285714286,1000,2800,45420,12000,28,21,54019.99,2572.38047619048,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","DEPUTADO",27936
2006,10039,"ANDERSON SIQUEIRA MOURA","RJ","PL",6,6,3676.43,612.738333333333,446.43,NA,NA,3230,10,9,3051.43,339.047777777778,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",8844
2006,10039,"GERALDO DIAS LIMA","MG","PPS",3,3,2806,935.333333333333,2806,NA,NA,NA,3,3,2806,935.333333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","DIVORCIADO(A)","MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS",1880
2006,10039,"MARIA DE FÁTIMA BEZERRA","RN","PT",89,89,NA,NA,NA,54226,215000,20000,143,135,292235.98,2164.71096296296,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO SUPERIOR",116243
2006,10040,"JOSÉ AFONSO GEBER","AC","PSB",4,4,16288,4072,15288,NA,NA,1000,22,22,16288,740.363636363636,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",4013
2006,10040,"PAULO PIAU NOGUEIRA","MG","PPS",80,79,1151967.46,14581.8665822785,3378.5,69340,1089248.96,NA,847,748,1124368.2,1503.16604278075,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",77004
2006,10040,"RAIMUNDO GLAUCO DE VASCONCELOS","RN","PT",46,29,206547.02,7122.31103448276,NA,14100,248500,68147.02,301,235,239601.97,1019.58285106383,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",13260
2006,10041,"ANTONIO LAPROVITA","RJ","PL",5,5,2068.43,413.686,2068.43,NA,NA,NA,5,5,2068.43,413.686,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",2197
2006,10041,"WANNE VIEIRA AMARAL","MG","PPS",7,7,7143.48,1020.49714285714,3962.92,100,NA,3080.56,24,24,7143.48,297.645,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",5214
2006,10042,"JESUS RODRIGUES DA SILVA","AC","PSB",3,3,8088,2696,8088,NA,NA,NA,21,14,8026.95,573.353571428571,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",2344
2006,10042,"JOSÉ MARCELO DE SOUSA","RN","PT",49,30,24025,800.833333333333,NA,4650,NA,37525,120,106,35085.7,330.997169811321,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","BANCÁRIO E ECONOMIÁRIO",2725
2006,10042,"NILSON ALBERTO VALIENTE","MS","PSOL",4,4,3584.55,896.1375,3570,NA,NA,14.55,4,4,3584.55,896.1375,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL",1288
2006,10043,"JOÃO DA SILVA MAIA","RN","PL",102,101,NA,NA,353273.34,50000,98000,NA,48,46,534238.99,11613.8910869565,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ECONOMISTA",193296
2006,10043,"JOÃO HENRIQUE LEITE MARCHI","MS","PSTU",2,2,2249.98,1124.99,2249.98,NA,NA,NA,2,2,2249.98,1124.99,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO FEDERAL",682
2006,10043,"SÔNIA MARIA ALVES TAMBORINI","AC","PSB",5,3,147,49,288,NA,NA,51,5,3,147,49,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","BIÓLOGO",284
2006,10044,"ERALDO CAVICCHINI MATOS","ES","PT",23,20,10898.38,544.919,2662.66,5350,NA,3900,37,33,9798.38,296.920606060606,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","OCUPANTE DE CARGO EM COMISSÃO",4658
2006,10044,"MARIA PERPÉTUA ALMEIDA","AC","PC do B",49,48,173098.05,3606.209375,NA,45830,128552.4,15.65,241,230,169589.55,737.345869565217,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","DEPUTADO",28748
2006,10044,"MARIO JOSÉ DOS SANTOS","RJ","PL",7,7,7073.43,1010.49,7013.43,60,NA,NA,7,7,7073.43,1010.49,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",2567
2006,10044,"NILSON NASCIMENTO LIMA","SE","PT",13,12,38300,3191.66666666667,7000,20300,NA,15000,27,25,40515.62,1620.6248,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",34850
2006,10045,"CARLOS AUGUSTO DE AZEVEDO","RJ","PL",5,4,1763.43,440.8575,2313.43,NA,NA,NA,5,4,1763.43,440.8575,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","OUTROS",1182
